Name	Date time	Maximum Temperature	Minimum Temperature	Temperature	Wind Chill	Heat Index	Precipitation	Snow	Snow Depth	Wind Speed	Wind Direction	Wind Gust	Visibility	Cloud Cover	Relative Humidity	Conditions	datetime	year	month	day	unix
Новосибирск, Сибирский федеральный округ, Россия	10/10/1993	-2.6	-4.4	-3.5	-8.8		0.0			17.2	273.5		10.4	89.0	87.21	Overcast	1993-10-10	1993	10	10	750211200
Новосибирск, Сибирский федеральный округ, Россия	10/11/1993	0.0	-5.4	-2.8	-10.1		0.0			21.6	220.75		10.8	86.9	71.62	Overcast	1993-10-11	1993	10	11	750297600
Новосибирск, Сибирский федеральный округ, Россия	10/12/1993	6.4	-3.6	0.9	-9.5		0.0			21.6	188.38		11.0	46.4	74.24	Partially cloudy	1993-10-12	1993	10	12	750384000
Новосибирск, Сибирский федеральный округ, Россия	10/13/1993	10.2	2.0	6.0	-2.0		0.0			26.0	202.38		11.3	74.9	67.74	Partially cloudy	1993-10-13	1993	10	13	750470400
Новосибирск, Сибирский федеральный округ, Россия	10/14/1993	10.6	5.1	7.6	2.6		0.0			14.4	241.63		8.8	92.3	86.38	Overcast	1993-10-14	1993	10	14	750556800
Новосибирск, Сибирский федеральный округ, Россия	10/15/1993	13.0	5.9	8.1	4.2		0.0			9.1	192.0		7.7	57.4	90.14	Partially cloudy	1993-10-15	1993	10	15	750643200
Новосибирск, Сибирский федеральный округ, Россия	10/16/1993	15.8	4.1	8.8	2.1		0.0			22.4	186.11		9.5	0.8	67.47	Clear	1993-10-16	1993	10	16	750729600
Новосибирск, Сибирский федеральный округ, Россия	10/17/1993	12.1	5.8	9.6	2.0		0.0			24.1	194.88		10.3	60.6	65.33	Partially cloudy	1993-10-17	1993	10	17	750816000
Новосибирск, Сибирский федеральный округ, Россия	10/18/1993	12.0	-0.2	6.3	-3.5		0.0			23.3	260.13		11.4	40.7	68.38	Partially cloudy	1993-10-18	1993	10	18	750902400
Новосибирск, Сибирский федеральный округ, Россия	10/19/1993	5.8	-2.9	0.7	-6.0		0.0			23.5	173.63		10.6	63.4	79.39	Partially cloudy	1993-10-19	1993	10	19	750988800
Новосибирск, Сибирский федеральный округ, Россия	10/20/1993	9.5	0.2	5.5	-4.5		0.0			20.8	219.88		8.6	90.0	86.66	Overcast	1993-10-20	1993	10	20	751075200
Новосибирск, Сибирский федеральный округ, Россия	10/21/1993	2.4	-2.8	0.1	-9.0		0.0			36.0	210.25		10.6	59.8	77.42	Partially cloudy	1993-10-21	1993	10	21	751161600
Новосибирск, Сибирский федеральный округ, Россия	10/22/1993	5.1	1.3	2.8	-3.8		0.9			22.4	215.38		9.8	99.9	91.4	Rain, Overcast	1993-10-22	1993	10	22	751248000
Новосибирск, Сибирский федеральный округ, Россия	10/23/1993	4.3	2.9	3.4	-1.7		0.0			25.2	198.63		10.0	100.0	79.45	Overcast	1993-10-23	1993	10	23	751334400
Новосибирск, Сибирский федеральный округ, Россия	10/24/1993	3.8	-3.7	2.0	-10.0		0.0			27.1	189.38		8.8	100.0	78.31	Overcast	1993-10-24	1993	10	24	751420800
Новосибирск, Сибирский федеральный округ, Россия	10/25/1993	-5.8	-8.1	-7.0	-16.1		0.0		1.33	26.9	229.13		7.6	82.4	80.8	Overcast	1993-10-25	1993	10	25	751507200
Новосибирск, Сибирский федеральный округ, Россия	10/26/1993	-1.9	-6.5	-3.9	-13.6		0.0			32.4	199.22		9.3	99.0	87.02	Overcast	1993-10-26	1993	10	26	751593600
Новосибирск, Сибирский федеральный округ, Россия	10/27/1993	1.2	-1.0	0.0	-8.3		0.0		1.0	36.0	187.75		10.5	95.5	64.13	Overcast	1993-10-27	1993	10	27	751680000
Новосибирск, Сибирский федеральный округ, Россия	10/28/1993	6.5	0.2	2.8	-5.3		0.0		2.0	23.3	189.25		10.9	64.7	56.79	Partially cloudy	1993-10-28	1993	10	28	751766400
Новосибирск, Сибирский федеральный округ, Россия	10/29/1993	1.1	-0.3	0.5	-3.9		0.0			14.4	234.0		6.1	89.0	82.87	Overcast	1993-10-29	1993	10	29	751852800
Новосибирск, Сибирский федеральный округ, Россия	10/30/1993	8.8	0.2	3.0	-5.8		3.0		1.0	33.2	199.25		10.9	80.9	73.8	Rain, Overcast	1993-10-30	1993	10	30	751939200
Новосибирск, Сибирский федеральный округ, Россия	10/31/1993	-0.2	-4.0	-1.7	-10.0		0.0		2.0	25.2	233.5		10.6	90.7	75.15	Overcast	1993-10-31	1993	10	31	752025600
Новосибирск, Сибирский федеральный округ, Россия	11/01/1993	1.2	-1.9	0.1	-6.5		0.0			18.0	177.0		7.2	68.2	84.05	Partially cloudy	1993-11-01	1993	11	1	752112000
Новосибирск, Сибирский федеральный округ, Россия	11/02/1993	-1.0	-6.2	-3.7	-13.0		0.0		4.0	25.2	232.78		6.9	71.5	90.12	Partially cloudy	1993-11-02	1993	11	2	752198400
Новосибирск, Сибирский федеральный округ, Россия	11/03/1993	-2.9	-7.2	-4.7	-14.2		0.0		7.0	20.8	208.13		7.8	100.0	91.09	Overcast	1993-11-03	1993	11	3	752284800
Новосибирск, Сибирский федеральный округ, Россия	11/04/1993	-2.5	-5.5	-3.7	-11.9		2.0		6.99	37.7	200.57		7.1	100.0	88.26	Rain, Overcast	1993-11-04	1993	11	4	752371200
Новосибирск, Сибирский федеральный округ, Россия	11/05/1993	-2.2	-10.5	-7.7	-17.7		0.0		8.01	36.0	222.38		7.1	98.1	85.62	Overcast	1993-11-05	1993	11	5	752457600
Новосибирск, Сибирский федеральный округ, Россия	11/06/1993	-9.0	-12.3	-10.7	-20.3		0.0		7.0	32.4	201.75		9.0	94.8	80.55	Overcast	1993-11-06	1993	11	6	752544000
Новосибирск, Сибирский федеральный округ, Россия	11/07/1993	-5.2	-8.6	-7.4	-17.2		3.0		6.0	39.5	188.44		8.1	100.0	81.62	Rain, Overcast	1993-11-07	1993	11	7	752630400
Новосибирск, Сибирский федеральный округ, Россия	11/08/1993	-6.5	-10.8	-8.8	-16.8		0.0		201.76	18.0	121.88		7.2	100.0	87.41	Overcast	1993-11-08	1993	11	8	752716800
Новосибирск, Сибирский федеральный округ, Россия	11/09/1993	-4.1	-18.2	-12.7	-23.7		4.0		12.33	15.2	233.38		8.1	69.2	83.97	Rain, Partially cloudy	1993-11-09	1993	11	9	752803200
Новосибирск, Сибирский федеральный округ, Россия	11/10/1993	-21.2	-25.4	-23.2	-32.1		0.0		12.67	10.8	218.25		8.5	10.5	84.41	Clear	1993-11-10	1993	11	10	752889600
Новосибирск, Сибирский федеральный округ, Россия	11/11/1993	-23.5	-29.3	-26.6	-36.9		0.0		14.0	15.2	226.63		7.0	42.4	82.67	Partially cloudy	1993-11-11	1993	11	11	752976000
Новосибирск, Сибирский федеральный округ, Россия	11/12/1993	-18.5	-27.3	-23.3	-38.1		0.0		12.67	20.8	204.22		5.0	56.7	81.3	Partially cloudy	1993-11-12	1993	11	12	753062400
Новосибирск, Сибирский федеральный округ, Россия	11/13/1993	-19.3	-26.1	-22.6	-32.8		2.0		14.67	10.8	320.38		8.6	32.9	82.59	Rain, Partially cloudy	1993-11-13	1993	11	13	753148800
Новосибирск, Сибирский федеральный округ, Россия	11/14/1993	-23.1	-30.6	-26.8	-38.2		0.0		13.33	10.0	108.75		12.1	12.9	82.17	Clear	1993-11-14	1993	11	14	753235200
Новосибирск, Сибирский федеральный округ, Россия	11/15/1993	-18.6	-29.4	-24.6	-36.8		0.0		13.33	16.3	24.25		10.6	0.0	73.96	Clear	1993-11-15	1993	11	15	753321600
Новосибирск, Сибирский федеральный округ, Россия	11/16/1993	-17.3	-25.2	-21.4	-31.2		0.0		15.0	10.0	228.0		8.5	41.8	77.75	Partially cloudy	1993-11-16	1993	11	16	753408000
Новосибирск, Сибирский федеральный округ, Россия	11/17/1993	-13.6	-18.3	-16.0	-26.7		0.0		14.67	14.4	109.63		11.4	54.4	81.5	Partially cloudy	1993-11-17	1993	11	17	753494400
Новосибирск, Сибирский федеральный округ, Россия	11/18/1993	-17.0	-22.7	-19.9	-30.4		0.0		14.67	13.6	97.13		9.8	1.2	86.59	Clear	1993-11-18	1993	11	18	753580800
Новосибирск, Сибирский федеральный округ, Россия	11/19/1993	-16.7	-21.9	-19.8	-25.2		0.0		15.0	10.8	237.88		4.8	21.4	86.44	Clear	1993-11-19	1993	11	19	753667200
Новосибирск, Сибирский федеральный округ, Россия	11/20/1993	-21.0	-25.7	-23.4	-33.4		0.0		14.67	8.9	189.44		9.9	15.6	84.72	Clear	1993-11-20	1993	11	20	753753600
Новосибирск, Сибирский федеральный округ, Россия	11/21/1993	-19.6	-25.9	-22.7	-30.5		0.0		14.67	14.4	201.88		6.1	54.0	85.1	Partially cloudy	1993-11-21	1993	11	21	753840000
Новосибирск, Сибирский федеральный округ, Россия	11/22/1993	-16.0	-23.3	-19.7	-31.7		0.0		14.67	13.6	179.25		7.5	44.9	81.44	Partially cloudy	1993-11-22	1993	11	22	753926400
Новосибирск, Сибирский федеральный округ, Россия	11/23/1993	-15.2	-21.9	-17.6	-22.6		0.0		14.67	11.6	231.0		8.5	87.2	77.17	Overcast	1993-11-23	1993	11	23	754012800
Новосибирск, Сибирский федеральный округ, Россия	11/24/1993	-11.5	-15.1	-13.1	-22.9		0.0		14.67	21.6	217.25		6.8	100.0	83.93	Overcast	1993-11-24	1993	11	24	754099200
Новосибирск, Сибирский федеральный округ, Россия	11/25/1993	-9.8	-11.2	-10.6	-18.8		0.0		17.0	21.6	209.0		7.1	99.4	89.82	Overcast	1993-11-25	1993	11	25	754185600
Новосибирск, Сибирский федеральный округ, Россия	11/26/1993	-7.7	-9.8	-8.8	-15.2		0.0		14.67	13.6	219.78		7.1	100.0	93.34	Overcast	1993-11-26	1993	11	26	754272000
Новосибирск, Сибирский федеральный округ, Россия	11/27/1993	-6.9	-8.7	-8.0	-15.6		0.0		15.0	18.8	205.63		7.1	100.0	95.38	Overcast	1993-11-27	1993	11	27	754358400
Новосибирск, Сибирский федеральный округ, Россия	11/28/1993	-8.5	-12.3	-10.2	-20.6		0.0			23.3	198.0		10.1	98.8	89.11	Overcast	1993-11-28	1993	11	28	754444800
Новосибирск, Сибирский федеральный округ, Россия	11/29/1993	-13.2	-18.5	-15.7	-24.4		0.0		16.67	18.8	226.75		6.8	97.7	84.79	Overcast	1993-11-29	1993	11	29	754531200
Новосибирск, Сибирский федеральный округ, Россия	11/30/1993	-16.1	-19.7	-18.2	-28.2		0.7		17.67	20.5	219.13		7.8	97.1	85.42	Rain, Overcast	1993-11-30	1993	11	30	754617600
Новосибирск, Сибирский федеральный округ, Россия	12/01/1993	-14.5	-16.2	-15.5	-23.3		0.3		19.0	13.6	208.5		7.7	98.0	83.52	Rain, Overcast	1993-12-01	1993	12	1	754704000
Новосибирск, Сибирский федеральный округ, Россия	12/02/1993	-15.6	-20.0	-17.5	-25.7		0.0		19.0	7.8	257.63		5.6	81.1	87.01	Overcast	1993-12-02	1993	12	2	754790400
Новосибирск, Сибирский федеральный округ, Россия	12/03/1993	-10.4	-16.4	-13.3	-21.6		0.3		18.67	7.2	118.33		5.3	100.0	93.06	Rain, Overcast	1993-12-03	1993	12	3	754876800
Новосибирск, Сибирский федеральный округ, Россия	12/04/1993	-10.8	-17.0	-14.2	-21.8		0.0		19.0	11.9	131.22		6.6	76.7	93.03	Overcast	1993-12-04	1993	12	4	754963200
Новосибирск, Сибирский федеральный округ, Россия	12/05/1993	-15.1	-19.6	-17.7	-25.5		0.0		19.0	13.8	191.63		6.2	53.1	91.29	Partially cloudy	1993-12-05	1993	12	5	755049600
Новосибирск, Сибирский федеральный округ, Россия	12/06/1993	-19.3	-22.8	-20.7	-29.3		0.0		19.0	14.4	207.38		4.9	63.2	87.3	Partially cloudy	1993-12-06	1993	12	6	755136000
Новосибирск, Сибирский федеральный округ, Россия	12/07/1993	-17.1	-23.5	-19.9	-32.7		0.0		19.0	24.4	193.78		9.6	61.6	88.1	Partially cloudy	1993-12-07	1993	12	7	755222400
Новосибирск, Сибирский федеральный округ, Россия	12/08/1993	-14.7	-18.9	-17.1	-29.8		1.0		19.33	24.4	190.25		7.3	88.8	86.68	Rain, Overcast	1993-12-08	1993	12	8	755308800
Новосибирск, Сибирский федеральный округ, Россия	12/09/1993	-11.0	-15.1	-13.1	-23.3		0.0		20.0	19.9	174.38		9.7	97.3	83.29	Overcast	1993-12-09	1993	12	9	755395200
Новосибирск, Сибирский федеральный округ, Россия	12/10/1993	-12.5	-16.6	-13.9	-23.5		0.0		20.33	14.0	237.88		4.8	100.0	90.72	Overcast	1993-12-10	1993	12	10	755481600
Новосибирск, Сибирский федеральный округ, Россия	12/11/1993	-17.7	-24.1	-22.0	-29.4		3.0		21.33	11.6	250.67		7.0	45.5	87.99	Rain, Partially cloudy	1993-12-11	1993	12	11	755568000
Новосибирск, Сибирский федеральный округ, Россия	12/12/1993	-18.1	-23.8	-20.8	-31.7		0.0		21.67	14.4	134.88		8.0	19.3	88.95	Clear	1993-12-12	1993	12	12	755654400
Новосибирск, Сибирский федеральный округ, Россия	12/13/1993	-12.8	-16.3	-14.9	-23.7		0.4		21.67	15.2	190.5		5.2	95.4	92.12	Rain, Overcast	1993-12-13	1993	12	13	755740800
Новосибирск, Сибирский федеральный округ, Россия	12/14/1993	-13.5	-17.3	-15.2	-23.8		0.0			14.4	225.75		7.2	80.3	93.2	Overcast	1993-12-14	1993	12	14	755827200
Новосибирск, Сибирский федеральный округ, Россия	12/15/1993	-16.1	-21.6	-18.2	-29.4		0.0		22.67	22.7	187.13		9.3	24.8	85.53	Clear	1993-12-15	1993	12	15	755913600
Новосибирск, Сибирский федеральный округ, Россия	12/16/1993	-12.1	-15.9	-14.3	-24.8		0.0		22.67	24.4	177.38		10.0	99.3	70.55	Overcast	1993-12-16	1993	12	16	756000000
Новосибирск, Сибирский федеральный округ, Россия	12/17/1993	-9.9	-12.4	-11.5	-20.5		0.0		22.67	25.2	214.75		8.5	75.7	77.99	Overcast	1993-12-17	1993	12	17	756086400
Новосибирск, Сибирский федеральный округ, Россия	12/18/1993	-8.6	-16.9	-12.3	-18.5		0.7		23.0	14.4	237.13		8.8	66.2	92.49	Rain, Partially cloudy	1993-12-18	1993	12	18	756172800
Новосибирск, Сибирский федеральный округ, Россия	12/19/1993	-13.5	-18.3	-16.2	-23.0		0.5		25.0	11.9	138.13		6.5	57.4	93.67	Rain, Partially cloudy	1993-12-19	1993	12	19	756259200
Новосибирск, Сибирский федеральный округ, Россия	12/20/1993	-9.2	-15.5	-12.5	-23.3		0.0		23.0	27.1	174.88		9.8	47.2	72.82	Partially cloudy	1993-12-20	1993	12	20	756345600
Новосибирск, Сибирский федеральный округ, Россия	12/21/1993	-5.2	-8.5	-6.6	-15.8		0.0		23.0	24.4	195.38		6.0	92.7	80.14	Overcast	1993-12-21	1993	12	21	756432000
Новосибирск, Сибирский федеральный округ, Россия	12/22/1993	-1.4	-5.4	-3.3	-12.4		6.0		24.67	46.0	197.38		5.6	99.5	96.61	Rain, Overcast	1993-12-22	1993	12	22	756518400
Новосибирск, Сибирский федеральный округ, Россия	12/23/1993	-1.9	-4.0	-2.8	-11.1		6.0		25.0	39.3	200.0		5.1	99.7	98.72	Rain, Overcast	1993-12-23	1993	12	23	756604800
Новосибирск, Сибирский федеральный округ, Россия	12/24/1993	-2.1	-10.4	-5.6	-18.7		6.0		26.98	22.4	242.5		6.8	96.6	88.64	Rain, Overcast	1993-12-24	1993	12	24	756691200
Новосибирск, Сибирский федеральный округ, Россия	12/25/1993	-2.4	-14.1	-8.0	-21.4		2.74		27.65	29.8	211.5		7.2	65.1	91.94	Rain, Partially cloudy	1993-12-25	1993	12	25	756777600
Новосибирск, Сибирский федеральный округ, Россия	12/26/1993	-11.9	-15.2	-13.0	-23.0		2.0		27.65	19.9	199.67		8.0	79.3	90.81	Rain, Overcast	1993-12-26	1993	12	26	756864000
Новосибирск, Сибирский федеральный округ, Россия	12/27/1993	-11.5	-27.0	-16.2	-35.5		3.0		33.0	13.6	275.0		6.0	85.8	89.53	Rain, Overcast	1993-12-27	1993	12	27	756950400
Новосибирск, Сибирский федеральный округ, Россия	12/28/1993	-23.2	-32.5	-28.0	-43.0		0.5		29.32	33.2	209.38		8.7	73.8	81.81	Rain, Partially cloudy	1993-12-28	1993	12	28	757036800
Новосибирск, Сибирский федеральный округ, Россия	12/29/1993	-15.5	-21.7	-17.7	-35.3		0.0		38.92	36.0	201.5		10.6	99.7	65.07	Overcast	1993-12-29	1993	12	29	757123200
Новосибирск, Сибирский федеральный округ, Россия	12/30/1993	-15.3	-16.8	-16.2	-25.7		0.0		32.0	23.3	199.38		9.3	100.0	63.36	Overcast	1993-12-30	1993	12	30	757209600
Новосибирск, Сибирский федеральный округ, Россия	12/31/1993	-18.8	-27.2	-22.5	-31.2		0.0		27.0	11.6	188.63		8.7	51.6	77.19	Partially cloudy	1993-12-31	1993	12	31	757296000
Новосибирск, Сибирский федеральный округ, Россия	01/01/1994	-18.8	-22.8	-21.2	-32.3		0.0		27.0	22.4	215.0		9.3	92.3	83.9	Overcast	1994-01-01	1994	1	1	757382400
Новосибирск, Сибирский федеральный округ, Россия	01/02/1994	-14.8	-20.4	-17.8	-28.1		0.0		29.0	24.8	212.88		7.0	96.3	80.94	Overcast	1994-01-02	1994	1	2	757468800
Новосибирск, Сибирский федеральный округ, Россия	01/03/1994	-12.3	-17.9	-14.1	-28.8		0.0		31.0	29.6	209.63		7.8	99.4	77.3	Overcast	1994-01-03	1994	1	3	757555200
Новосибирск, Сибирский федеральный округ, Россия	01/04/1994	-11.0	-12.7	-12.0	-19.3		0.0		46.0	18.0	239.14		9.3	88.3	92.03	Overcast	1994-01-04	1994	1	4	757641600
Новосибирск, Сибирский федеральный округ, Россия	01/05/1994	-7.0	-10.6	-8.8	-17.4		0.0		46.0	29.6	207.22		8.2	99.5	92.94	Overcast	1994-01-05	1994	1	5	757728000
Новосибирск, Сибирский федеральный округ, Россия	01/06/1994	-9.7	-14.6	-12.2	-20.8		0.0		53.0	23.3	227.13		10.2	88.4	90.02	Overcast	1994-01-06	1994	1	6	757814400
Новосибирск, Сибирский федеральный округ, Россия	01/07/1994	-11.1	-25.9	-20.1	-34.1		0.3		41.62	14.4	99.14		8.5	82.5	83.48	Rain, Overcast	1994-01-07	1994	1	7	757900800
Новосибирск, Сибирский федеральный округ, Россия	01/08/1994	-22.5	-27.1	-25.1	-36.4		0.0		21.0	11.6	84.25		7.2	27.2	80.58	Partially cloudy	1994-01-08	1994	1	8	757987200
Новосибирск, Сибирский федеральный округ, Россия	01/09/1994	-12.1	-21.5	-17.0	-26.1		0.0		52.0	19.9	165.38		5.8	76.0	87.97	Overcast	1994-01-09	1994	1	9	758073600
Новосибирск, Сибирский федеральный округ, Россия	01/10/1994	-8.9	-25.9	-16.3	-35.7		0.0		58.0	25.2	237.13		5.1	84.6	85.29	Overcast	1994-01-10	1994	1	10	758160000
Новосибирск, Сибирский федеральный округ, Россия	01/11/1994	-8.1	-24.6	-13.3	-36.9		0.0		60.0	25.2	197.56		5.7	91.8	86.92	Overcast	1994-01-11	1994	1	11	758246400
Новосибирск, Сибирский федеральный округ, Россия	01/12/1994	-8.0	-9.9	-8.8	-18.3		0.0			28.8	204.5		6.4	80.8	91.02	Overcast	1994-01-12	1994	1	12	758332800
Новосибирск, Сибирский федеральный округ, Россия	01/13/1994	-9.5	-18.9	-12.6	-26.8		0.0		60.0	18.8	232.25		7.6	99.1	89.25	Overcast	1994-01-13	1994	1	13	758419200
Новосибирск, Сибирский федеральный округ, Россия	01/14/1994	-22.4	-29.4	-26.4	-40.1		0.0		47.61	15.2	232.22		9.6	63.2	80.3	Partially cloudy	1994-01-14	1994	1	14	758505600
Новосибирск, Сибирский федеральный округ, Россия	01/15/1994	-19.4	-29.1	-25.0	-41.1		0.0		60.0	36.0	214.75		5.8	100.0	79.67	Overcast	1994-01-15	1994	1	15	758592000
Новосибирск, Сибирский федеральный округ, Россия	01/16/1994	-19.5	-24.1	-21.0	-31.4		7.0		50.28	24.4	210.0		7.3	74.4	82.57	Rain, Partially cloudy	1994-01-16	1994	1	16	758678400
Новосибирск, Сибирский федеральный округ, Россия	01/17/1994	-15.3	-20.0	-17.9	-30.7		0.3		50.28	25.2	202.0		7.3	98.0	77.77	Rain, Overcast	1994-01-17	1994	1	17	758764800
Новосибирск, Сибирский федеральный округ, Россия	01/18/1994	-13.4	-17.0	-15.3	-25.9		0.0		64.0	21.6	194.63		10.1	89.8	80.96	Overcast	1994-01-18	1994	1	18	758851200
Новосибирск, Сибирский федеральный округ, Россия	01/19/1994	-14.3	-17.7	-16.4	-27.6		0.0		51.61	19.9	182.75		10.6	11.4	64.66	Clear	1994-01-19	1994	1	19	758937600
Новосибирск, Сибирский федеральный округ, Россия	01/20/1994	-10.2	-17.6	-14.3	-24.3		0.0			15.5	163.38		10.6	32.9	64.72	Partially cloudy	1994-01-20	1994	1	20	759024000
Новосибирск, Сибирский федеральный округ, Россия	01/21/1994	-11.9	-17.1	-14.5	-21.4		0.0		51.61	11.6	174.0		7.9	21.3	78.83	Clear	1994-01-21	1994	1	21	759110400
Новосибирск, Сибирский федеральный округ, Россия	01/22/1994	-16.4	-20.4	-18.3	-28.0		0.0		51.61	15.5	181.25		8.8	12.8	85.77	Clear	1994-01-22	1994	1	22	759196800
Новосибирск, Сибирский федеральный округ, Россия	01/23/1994	-11.2	-19.7	-14.6	-25.4		0.0		27.0	20.8	188.75		7.8	83.7	88.63	Overcast	1994-01-23	1994	1	23	759283200
Новосибирск, Сибирский федеральный округ, Россия	01/24/1994	-8.8	-14.4	-11.8	-22.5		0.0		51.61	25.2	169.88		10.3	40.4	83.55	Partially cloudy	1994-01-24	1994	1	24	759369600
Новосибирск, Сибирский федеральный округ, Россия	01/25/1994	-6.6	-9.5	-8.0	-17.9		0.0		64.0	25.2	187.25		5.5	99.7	89.79	Overcast	1994-01-25	1994	1	25	759456000
Новосибирск, Сибирский федеральный округ, Россия	01/26/1994	-4.3	-8.0	-6.4	-15.5		0.0		66.0	27.1	201.5		8.2	99.4	89.54	Overcast	1994-01-26	1994	1	26	759542400
Новосибирск, Сибирский федеральный округ, Россия	01/27/1994	-4.8	-7.7	-6.5	-12.6		0.0		63.0	16.3	189.5		8.5	100.0	88.43	Overcast	1994-01-27	1994	1	27	759628800
Новосибирск, Сибирский федеральный округ, Россия	01/28/1994	-4.1	-6.9	-5.7	-13.5		0.0		50.94	19.9	180.13		8.2	100.0	91.15	Overcast	1994-01-28	1994	1	28	759715200
Новосибирск, Сибирский федеральный округ, Россия	01/29/1994	-5.6	-9.5	-7.2	-15.8		2.0		50.94	20.8	228.5		7.3	100.0	92.81	Rain, Overcast	1994-01-29	1994	1	29	759801600
Новосибирск, Сибирский федеральный округ, Россия	01/30/1994	-7.9	-12.6	-9.5	-19.5		0.0		65.0	19.1	189.63		9.6	79.2	90.04	Overcast	1994-01-30	1994	1	30	759888000
Новосибирск, Сибирский федеральный округ, Россия	01/31/1994	-10.3	-14.2	-11.9	-20.3		0.0		65.0	21.6	195.63		8.2	80.8	94.37	Overcast	1994-01-31	1994	1	31	759974400
Новосибирск, Сибирский федеральный округ, Россия	02/01/1994	-9.6	-16.1	-13.0	-20.6		0.0		52.27	15.5	185.25		7.2	41.9	94.45	Partially cloudy	1994-02-01	1994	2	1	760060800
Новосибирск, Сибирский федеральный округ, Россия	02/02/1994	-9.4	-17.7	-13.9	-26.3		0.0		52.27	21.9	183.25		9.4	36.9	87.92	Partially cloudy	1994-02-02	1994	2	2	760147200
Новосибирск, Сибирский федеральный округ, Россия	02/03/1994	-8.5	-16.2	-11.9	-22.6		0.0		65.0	14.7	158.43		9.4	97.1	82.27	Overcast	1994-02-03	1994	2	3	760233600
Новосибирск, Сибирский федеральный округ, Россия	02/04/1994	-2.8	-9.1	-5.1	-14.5		0.0		65.0	21.6	172.63		6.5	100.0	94.67	Overcast	1994-02-04	1994	2	4	760320000
Новосибирск, Сибирский федеральный округ, Россия	02/05/1994	-8.3	-13.8	-11.7	-23.1		9.0		54.94	28.8	209.75		8.0	93.0	85.42	Rain, Overcast	1994-02-05	1994	2	5	760406400
Новосибирск, Сибирский федеральный округ, Россия	02/06/1994	-13.2	-22.6	-18.8	-30.7		1.0		54.94	19.9	195.13		9.9	74.8	84.86	Rain, Partially cloudy	1994-02-06	1994	2	6	760492800
Новосибирск, Сибирский федеральный округ, Россия	02/07/1994	-7.1	-19.1	-12.8	-27.8		0.0		67.0	26.0	157.38		9.5	69.7	77.31	Partially cloudy	1994-02-07	1994	2	7	760579200
Новосибирск, Сибирский федеральный округ, Россия	02/08/1994	-15.0	-20.5	-18.5	-32.3		0.0		70.0	28.8	194.22		10.5	61.7	76.31	Partially cloudy	1994-02-08	1994	2	8	760665600
Новосибирск, Сибирский федеральный округ, Россия	02/09/1994	-10.2	-20.5	-15.3	-30.8		0.0		31.0	25.2	129.5		9.5	52.9	65.68	Partially cloudy	1994-02-09	1994	2	9	760752000
Новосибирск, Сибирский федеральный округ, Россия	02/10/1994	-8.7	-22.6	-15.1	-37.0		0.0		71.0	36.0	195.0		9.6	49.9	77.89	Partially cloudy	1994-02-10	1994	2	10	760838400
Новосибирск, Сибирский федеральный округ, Россия	02/11/1994	-23.1	-26.1	-24.7	-39.8		0.0		62.26	35.2	204.63		8.6	47.3	72.97	Partially cloudy	1994-02-11	1994	2	11	760924800
Новосибирск, Сибирский федеральный округ, Россия	02/12/1994	-23.5	-29.2	-26.4	-40.5		0.0		77.0	20.8	196.44		9.5	4.3	76.15	Clear	1994-02-12	1994	2	12	761011200
Новосибирск, Сибирский федеральный округ, Россия	02/13/1994	-18.7	-27.8	-24.3	-33.6		0.0		77.0	7.6	132.0		8.7	2.2	75.73	Clear	1994-02-13	1994	2	13	761097600
Новосибирск, Сибирский федеральный округ, Россия	02/14/1994	-16.5	-22.8	-19.0	-27.6		0.0		77.0	18.0	109.38		5.4	84.0	86.15	Overcast	1994-02-14	1994	2	14	761184000
Новосибирск, Сибирский федеральный округ, Россия	02/15/1994	-20.8	-28.5	-26.0	-42.1		0.0		77.0	28.0	212.0		9.1	36.1	80.78	Partially cloudy	1994-02-15	1994	2	15	761270400
Новосибирск, Сибирский федеральный округ, Россия	02/16/1994	-18.7	-26.3	-22.9	-39.0		0.0		77.0	36.0	183.63		10.9	56.8	72.55	Partially cloudy	1994-02-16	1994	2	16	761356800
Новосибирск, Сибирский федеральный округ, Россия	02/17/1994	-14.8	-19.1	-16.7	-31.8		0.0		62.93	57.0	183.13		6.1	99.7	76.95	Overcast	1994-02-17	1994	2	17	761443200
Новосибирск, Сибирский федеральный округ, Россия	02/18/1994	-18.2	-24.1	-22.2	-37.0		0.0		95.0	42.4	203.5		7.9	96.2	77.22	Overcast	1994-02-18	1994	2	18	761529600
Новосибирск, Сибирский федеральный округ, Россия	02/19/1994	-16.4	-21.1	-18.1	-29.9		0.0		95.0	21.6	232.0		5.0	97.4	84.47	Overcast	1994-02-19	1994	2	19	761616000
Новосибирск, Сибирский федеральный округ, Россия	02/20/1994	-24.9	-33.5	-29.4	-41.5		0.0		95.0	21.6	259.0		10.5	22.1	79.23	Clear	1994-02-20	1994	2	20	761702400
Новосибирск, Сибирский федеральный округ, Россия	02/21/1994	-17.1	-27.5	-22.0	-40.6		0.0		95.0	28.0	177.38		7.5	98.3	77.81	Overcast	1994-02-21	1994	2	21	761788800
Новосибирск, Сибирский федеральный округ, Россия	02/22/1994	-17.0	-21.0	-19.1	-31.6		1.0		95.0	25.2	208.75		8.1	98.8	78.83	Rain, Overcast	1994-02-22	1994	2	22	761875200
